SottoTitolo2,StottoTitolo3
Periodo riferimento: 2024,Macro categoria: coltivazioni - Categoria: olii e grassi vegetali - Gruppo: olii di oliva di pressione - Prodotto: tutti

Piazza_Comune,Mese,SettimanaPerMese,Prodotto,UdMKey6,PrezzoMedioPerUdM14,Textbox6,Varieta,UdMKey7,PrezzoMedioPerUdM15,Textbox9,Varieta1,UdMKey8,PrezzoMedioPerUdM16,Textbox7
SIENA,ago,III, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,ago,IV, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,ago,V, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,set,I, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,set,II, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,set,III, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,set,IV, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,ott,I, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,ott,II, Olio Igp franco azienda,€/kg,"11,20","11,27",Igp Toscano,€/kg,"11,20","11,27",,,,
SIENA,ott,III, Olio Igp franco azienda,€/kg,n.d.,"11,27",Igp Toscano,€/kg,n.d.,"11,27",,,,
SIENA,ott,IV, Olio Igp franco azienda,€/kg,n.d.,"11,27",Igp Toscano,€/kg,n.d.,"11,27",,,,
SIENA,ott,V, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,nov,I, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,nov,II, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,nov,III, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,nov,IV, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,dic,I, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,dic,II, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,dic,III, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIENA,dic,IV, Olio Igp franco azienda,€/kg,"12,00","11,27",Igp Toscano,€/kg,"12,00","11,27",,,,
SIRACUSA,gen,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,gen,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,10","10,11",-,€/kg,"10,10","10,11",,,,
SIRACUSA,gen,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,10","10,11",-,€/kg,"10,10","10,11",,,,
SIRACUSA,gen,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,10","10,11",-,€/kg,"10,10","10,11",,,,
SIRACUSA,feb,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,10","10,11",-,€/kg,"10,10","10,11",,,,
SIRACUSA,feb,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,10","10,11",-,€/kg,"10,10","10,11",,,,
SIRACUSA,feb,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,feb,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,feb,V, Olio Extravergine Di Oliva franco azienda,€/kg,"10,00","10,11",-,€/kg,"10,00","10,11",,,,
SIRACUSA,mar,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,90","10,11",-,€/kg,"9,90","10,11",,,,
SIRACUSA,mar,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,mar,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,mar,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,apr,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,apr,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,apr,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,apr,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,mag,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,85","10,11",-,€/kg,"9,85","10,11",,,,
SIRACUSA,mag,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,85","10,11",-,€/kg,"9,85","10,11",,,,
SIRACUSA,mag,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,90","10,11",-,€/kg,"9,90","10,11",,,,
SIRACUSA,mag,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,mag,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,giu,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,giu,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,giu,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,giu,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,lug,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,lug,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,lug,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,lug,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,ago,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,ago,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,ago,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,ago,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,95","10,11",-,€/kg,"9,95","10,11",,,,
SIRACUSA,ago,V, Olio Extravergine Di Oliva franco azienda,€/kg,"10,00","10,11",-,€/kg,"10,00","10,11",,,,
SIRACUSA,set,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,00","10,11",-,€/kg,"10,00","10,11",,,,
SIRACUSA,set,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,00","10,11",-,€/kg,"10,00","10,11",,,,
SIRACUSA,set,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,set,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,ott,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,ott,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,ott,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,ott,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,ott,V, Olio Extravergine Di Oliva franco azienda,€/kg,"10,05","10,11",-,€/kg,"10,05","10,11",,,,
SIRACUSA,nov,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,nov,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,nov,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,nov,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,dic,I, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,dic,II, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,dic,III, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
SIRACUSA,dic,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"10,80","10,11",-,€/kg,"10,80","10,11",,,,
TARANTO,gen,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,gen,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,50","8,75",-,€/kg,"9,50","8,75",,,,
TARANTO,gen,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,50","8,75",-,€/kg,"9,50","8,75",,,,
TARANTO,gen,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,05","8,75",-,€/kg,"9,05","8,75",,,,
TARANTO,feb,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,feb,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,feb,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,feb,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,feb,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,mar,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,mar,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,30","8,75",-,€/kg,"9,30","8,75",,,,
TARANTO,mar,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,80","8,75",-,€/kg,"8,80","8,75",,,,
TARANTO,mar,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,80","8,75",-,€/kg,"8,80","8,75",,,,
TARANTO,apr,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,60","8,75",-,€/kg,"8,60","8,75",,,,
TARANTO,apr,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,60","8,75",-,€/kg,"8,60","8,75",,,,
TARANTO,apr,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,apr,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,30","8,75",-,€/kg,"8,30","8,75",,,,
TARANTO,mag,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,30","8,75",-,€/kg,"8,30","8,75",,,,
TARANTO,mag,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,30","8,75",-,€/kg,"8,30","8,75",,,,
TARANTO,mag,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,30","8,75",-,€/kg,"8,30","8,75",,,,
TARANTO,mag,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,80","8,75",-,€/kg,"8,80","8,75",,,,
TARANTO,mag,V, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,giu,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,giu,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,giu,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,giu,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,lug,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,lug,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,00","8,75",-,€/kg,"9,00","8,75",,,,
TARANTO,lug,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,80","8,75",-,€/kg,"8,80","8,75",,,,
TARANTO,lug,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ago,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ago,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ago,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ago,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ago,V, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,set,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,set,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,set,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,set,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ott,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ott,II, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ott,III, Olio Extravergine Di Oliva franco azienda,€/kg,"8,40","8,75",-,€/kg,"8,40","8,75",,,,
TARANTO,ott,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"8,60","8,75",-,€/kg,"8,60","8,75",,,,
TARANTO,ott,V, Olio Extravergine Di Oliva franco azienda,€/kg,"8,60","8,75",-,€/kg,"8,60","8,75",,,,
TARANTO,nov,I, Olio Extravergine Di Oliva franco azienda,€/kg,"8,60","8,75",-,€/kg,"8,60","8,75",,,,
TARANTO,nov,II, Olio Extravergine Di Oliva franco azienda,€/kg,"7,00","8,75",-,€/kg,"7,00","8,75",,,,
TARANTO,nov,III, Olio Extravergine Di Oliva franco azienda,€/kg,"7,00","8,75",-,€/kg,"7,00","8,75",,,,
TARANTO,nov,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,20","8,75",-,€/kg,"9,20","8,75",,,,
TARANTO,dic,I, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","8,75",-,€/kg,"9,40","8,75",,,,
TARANTO,dic,II, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","8,75",-,€/kg,"9,40","8,75",,,,
TARANTO,dic,III, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","8,75",-,€/kg,"9,40","8,75",,,,
TARANTO,dic,IV, Olio Extravergine Di Oliva franco azienda,€/kg,"9,40","8,75",-,€/kg,"9,40","8,75",,,,
TARANTO,gen,I, Olio Lampante Di Oliva franco azienda,€/kg,"7,22","5,81",-,€/kg,"7,22","5,81",,,,
TARANTO,gen,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,
TARANTO,gen,III, Olio Lampante Di Oliva franco azienda,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,
TARANTO,gen,IV, Olio Lampante Di Oliva franco azienda,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,
TARANTO,feb,I, Olio Lampante Di Oliva franco azienda,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,
TARANTO,feb,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,feb,III, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,feb,IV, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,feb,V, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,mar,I, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,mar,II, Olio Lampante Di Oliva franco azienda,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,
TARANTO,mar,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,
TARANTO,mar,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,
TARANTO,apr,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,
TARANTO,apr,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,
TARANTO,apr,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,40","5,81",-,€/kg,"6,40","5,81",,,,
TARANTO,apr,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,30","5,81",-,€/kg,"6,30","5,81",,,,
TARANTO,mag,I, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
TARANTO,mag,II, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
TARANTO,mag,III, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
TARANTO,mag,IV, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
TARANTO,mag,V, Olio Lampante Di Oliva franco azienda,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,
TARANTO,giu,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,giu,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,giu,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,giu,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,lug,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,lug,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,
TARANTO,lug,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,lug,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,ago,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,ago,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,ago,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,ago,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,ago,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,
TARANTO,set,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,set,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,set,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,set,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,ott,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,ott,II, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,ott,III, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,ott,IV, Olio Lampante Di Oliva franco azienda,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,
TARANTO,ott,V, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,
TARANTO,nov,I, Olio Lampante Di Oliva franco azienda,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,
TARANTO,nov,II, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
TARANTO,nov,III, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
TARANTO,nov,IV, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
TARANTO,dic,I, Olio Lampante Di Oliva franco azienda,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,
TARANTO,dic,II, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
TARANTO,dic,III, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
TARANTO,dic,IV, Olio Lampante Di Oliva franco azienda,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,
TARANTO,gen,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,50","7,18",-,€/kg,"8,50","7,18",,,,
TARANTO,gen,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,gen,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,gen,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,feb,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,feb,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,feb,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,feb,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,feb,V, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,mar,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,mar,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,70","7,18",-,€/kg,"8,70","7,18",,,,
TARANTO,mar,III, Olio Vergine Di Oliva franco azienda,€/kg,"8,30","7,18",-,€/kg,"8,30","7,18",,,,
TARANTO,mar,IV, Olio Vergine Di Oliva franco azienda,€/kg,"8,30","7,18",-,€/kg,"8,30","7,18",,,,
TARANTO,apr,I, Olio Vergine Di Oliva franco azienda,€/kg,"8,00","7,18",-,€/kg,"8,00","7,18",,,,
TARANTO,apr,II, Olio Vergine Di Oliva franco azienda,€/kg,"8,00","7,18",-,€/kg,"8,00","7,18",,,,
TARANTO,apr,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,90","7,18",-,€/kg,"7,90","7,18",,,,
TARANTO,apr,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,mag,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,mag,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,mag,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,mag,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,mag,V, Olio Vergine Di Oliva franco azienda,€/kg,"7,80","7,18",-,€/kg,"7,80","7,18",,,,
TARANTO,giu,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,giu,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,giu,III, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,giu,IV, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,lug,I, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,lug,II, Olio Vergine Di Oliva franco azienda,€/kg,"7,50","7,18",-,€/kg,"7,50","7,18",,,,
TARANTO,lug,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,lug,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,ago,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,ago,II, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,ago,III, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,ago,IV, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,ago,V, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
TARANTO,set,I, Olio Vergine Di Oliva franco azienda,€/kg,"6,00","7,18",-,€/kg,"6,00","7,18",,,,
