SottoTitolo2,SottoTitolo3
Periodo riferimento: 2024,Macro categoria: coltivazioni - Categoria: olii e grassi vegetali - Gruppo: olii di oliva di pressione - Prodotto: tutti

Prodotto,UdMKey,Mese,SettimanaPerMese,PrezzoMedioPerUdM13,Textbox291,Piazza__Comune,UdMKey6,PrezzoMedioPerUdM14,Textbox293,Varieta,UdMKey7,PrezzoMedioPerUdM15,Textbox292,Varieta1,UdMKey8,PrezzoMedioPerUdM16,Textbox294,Varieta2,UdMKey9,PrezzoMedioPerUdM17,Textbox295
Olio Lampante Di Oliva,€/kg,ott,I,"5,12","5,66",BRINDISI,€/kg,"5,30","5,80",-,€/kg,"5,30","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,II,"5,12","5,66",BRINDISI,€/kg,"5,30","5,80",-,€/kg,"5,30","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,III,"5,12","5,66",BRINDISI,€/kg,"5,30","5,80",-,€/kg,"5,30","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,IV,"5,10","5,66",BRINDISI,€/kg,"5,30","5,80",-,€/kg,"5,30","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,V,"4,92","5,66",BRINDISI,€/kg,"5,20","5,80",-,€/kg,"5,20","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,I,"5,20","5,66",BRINDISI,€/kg,"5,20","5,80",-,€/kg,"5,20","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,II,"4,00","5,66",BRINDISI,€/kg,"4,00","5,80",-,€/kg,"4,00","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,III,"3,84","5,66",BRINDISI,€/kg,"4,00","5,80",-,€/kg,"4,00","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,IV,"3,79","5,66",BRINDISI,€/kg,"4,00","5,80",-,€/kg,"4,00","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,I,"3,81","5,66",BRINDISI,€/kg,"4,00","5,80",-,€/kg,"4,00","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,II,"3,37","5,66",BRINDISI,€/kg,"3,50","5,80",-,€/kg,"3,50","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,III,"3,37","5,66",BRINDISI,€/kg,"3,50","5,80",-,€/kg,"3,50","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,IV,"3,32","5,66",BRINDISI,€/kg,"3,00","5,80",-,€/kg,"3,00","5,80",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,I,"6,75","5,66",LECCE,€/kg,"7,22","5,81",-,€/kg,"7,22","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,II,"7,03","5,66",LECCE,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,III,"7,10","5,66",LECCE,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,IV,"7,05","5,66",LECCE,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,I,"7,03","5,66",LECCE,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,II,"7,00","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,III,"7,00","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,IV,"7,00","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,V,"7,00","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,I,"6,99","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,II,"6,99","5,66",LECCE,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,III,"6,76","5,66",LECCE,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,IV,"6,69","5,66",LECCE,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,I,"6,52","5,66",LECCE,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,II,"6,42","5,66",LECCE,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,III,"5,97","5,66",LECCE,€/kg,"6,40","5,81",-,€/kg,"6,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,IV,"5,83","5,66",LECCE,€/kg,"6,30","5,81",-,€/kg,"6,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,I,"5,84","5,66",LECCE,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,II,"5,84","5,66",LECCE,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,III,"5,87","5,66",LECCE,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,IV,"5,87","5,66",LECCE,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,V,"5,90","5,66",LECCE,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,I,"5,73","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,II,"5,73","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,III,"5,73","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,IV,"5,67","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,I,"5,67","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,II,"5,59","5,66",LECCE,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,III,"5,35","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,IV,"5,35","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,I,"5,35","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,II,"5,28","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,III,"5,28","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,IV,"5,28","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,V,"5,19","5,66",LECCE,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,I,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,II,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,III,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,IV,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,I,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,II,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,III,"5,12","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,IV,"5,10","5,66",LECCE,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,V,"4,92","5,66",LECCE,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,I,"5,20","5,66",LECCE,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,II,"4,00","5,66",LECCE,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,III,"3,84","5,66",LECCE,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,IV,"3,79","5,66",LECCE,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,I,"3,81","5,66",LECCE,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,II,"3,37","5,66",LECCE,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,III,"3,37","5,66",LECCE,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,IV,"3,32","5,66",LECCE,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,I,"6,75","5,66",TARANTO,€/kg,"7,22","5,81",-,€/kg,"7,22","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,II,"7,03","5,66",TARANTO,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,III,"7,10","5,66",TARANTO,€/kg,"7,40","5,81",-,€/kg,"7,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,gen,IV,"7,05","5,66",TARANTO,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,I,"7,03","5,66",TARANTO,€/kg,"7,20","5,81",-,€/kg,"7,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,II,"7,00","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,III,"7,00","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,IV,"7,00","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,feb,V,"7,00","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,I,"6,99","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,II,"6,99","5,66",TARANTO,€/kg,"7,10","5,81",-,€/kg,"7,10","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,III,"6,76","5,66",TARANTO,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mar,IV,"6,69","5,66",TARANTO,€/kg,"6,80","5,81",-,€/kg,"6,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,I,"6,52","5,66",TARANTO,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,II,"6,42","5,66",TARANTO,€/kg,"6,60","5,81",-,€/kg,"6,60","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,III,"5,97","5,66",TARANTO,€/kg,"6,40","5,81",-,€/kg,"6,40","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,apr,IV,"5,83","5,66",TARANTO,€/kg,"6,30","5,81",-,€/kg,"6,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,I,"5,84","5,66",TARANTO,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,II,"5,84","5,66",TARANTO,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,III,"5,87","5,66",TARANTO,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,IV,"5,87","5,66",TARANTO,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,mag,V,"5,90","5,66",TARANTO,€/kg,"6,20","5,81",-,€/kg,"6,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,I,"5,73","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,II,"5,73","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,III,"5,73","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,giu,IV,"5,67","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,I,"5,67","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,II,"5,59","5,66",TARANTO,€/kg,"5,80","5,81",-,€/kg,"5,80","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,III,"5,35","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,lug,IV,"5,35","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,I,"5,35","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,II,"5,28","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,III,"5,28","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,IV,"5,28","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ago,V,"5,19","5,66",TARANTO,€/kg,"5,50","5,81",-,€/kg,"5,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,I,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,II,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,III,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,set,IV,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,I,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,II,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,III,"5,12","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,IV,"5,10","5,66",TARANTO,€/kg,"5,30","5,81",-,€/kg,"5,30","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,ott,V,"4,92","5,66",TARANTO,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,I,"5,20","5,66",TARANTO,€/kg,"5,20","5,81",-,€/kg,"5,20","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,II,"4,00","5,66",TARANTO,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,III,"3,84","5,66",TARANTO,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,nov,IV,"3,79","5,66",TARANTO,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,I,"3,81","5,66",TARANTO,€/kg,"4,00","5,81",-,€/kg,"4,00","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,II,"3,37","5,66",TARANTO,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,III,"3,37","5,66",TARANTO,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Lampante Di Oliva,€/kg,dic,IV,"3,32","5,66",TARANTO,€/kg,"3,50","5,81",-,€/kg,"3,50","5,81",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,I,"8,32","7,62",CATANZARO,€/kg,"8,75","8,08",-,€/kg,"8,75","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,II,"8,46","7,62",CATANZARO,€/kg,"8,75","8,08",-,€/kg,"8,75","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,III,"8,49","7,62",CATANZARO,€/kg,"8,75","8,08",-,€/kg,"8,75","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,IV,"8,47","7,62",CATANZARO,€/kg,"8,75","8,08",-,€/kg,"8,75","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,I,"8,47","7,62",CATANZARO,€/kg,"8,75","8,08",-,€/kg,"8,75","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,II,"8,40","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,III,"8,47","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,IV,"8,50","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,V,"8,50","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mar,I,"8,56","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mar,II,"8,56","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mar,III,"8,37","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mar,IV,"8,37","7,62",CATANZARO,€/kg,"8,45","8,08",-,€/kg,"8,45","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,apr,I,"8,19","7,62",CATANZARO,€/kg,"8,30","8,08",-,€/kg,"8,30","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,apr,II,"8,16","7,62",CATANZARO,€/kg,"8,30","8,08",-,€/kg,"8,30","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,apr,III,"8,03","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,apr,IV,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mag,I,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mag,II,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mag,III,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mag,IV,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,mag,V,"8,00","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,giu,I,"7,88","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,giu,II,"7,88","7,62",CATANZARO,€/kg,"8,00","8,08",-,€/kg,"8,00","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,giu,III,"7,84","7,62",CATANZARO,€/kg,"7,93","8,08",-,€/kg,"7,93","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,giu,IV,"7,81","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,lug,I,"7,81","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,lug,II,"7,75","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,lug,III,"7,17","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,lug,IV,"7,17","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ago,I,"7,17","7,62",CATANZARO,€/kg,"7,83","8,08",-,€/kg,"7,83","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ago,II,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ago,III,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ago,IV,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ago,V,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,set,I,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,set,II,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,set,III,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,set,IV,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ott,I,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ott,II,"7,11","7,62",CATANZARO,€/kg,"7,63","8,08",-,€/kg,"7,63","8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ott,III,"6,90","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ott,IV,"7,56","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,ott,V,"7,56","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,nov,I,"7,11","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,nov,II,"5,63","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,nov,III,"5,41","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,nov,IV,"5,95","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,dic,I,"6,05","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,dic,II,"6,05","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,dic,III,"6,05","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,dic,IV,"6,05","7,62",CATANZARO,€/kg,n.d.,"8,08",-,€/kg,n.d.,"8,08",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,I,"8,32","7,62",LAMETIA TERME,€/kg,"8,90","8,15",-,€/kg,"8,90","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,II,"8,46","7,62",LAMETIA TERME,€/kg,"8,90","8,15",-,€/kg,"8,90","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,III,"8,49","7,62",LAMETIA TERME,€/kg,"8,90","8,15",-,€/kg,"8,90","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,gen,IV,"8,47","7,62",LAMETIA TERME,€/kg,"8,90","8,15",-,€/kg,"8,90","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,I,"8,47","7,62",LAMETIA TERME,€/kg,"8,90","8,15",-,€/kg,"8,90","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,II,"8,40","7,62",LAMETIA TERME,€/kg,"8,60","8,15",-,€/kg,"8,60","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,III,"8,47","7,62",LAMETIA TERME,€/kg,"8,60","8,15",-,€/kg,"8,60","8,15",,,,,,,,
Olio Vergine Di Oliva,€/kg,feb,IV,"8,50","7,62",LAMETIA TERME,€/kg,"8,60","8,15",-,€/kg,"8,60","8,15",,,,,,,,
